"Gene_A"	"Gene_B"
"RPUSD2"	"GORASP2"
"RPUSD2"	"LZTFL1"
"RPUSD2"	"SH3GLB2"
"RPUSD2"	"SBDS"
"ALDH16A1"	"KHSRP"
"ALDH16A1"	"PURB"
"ALDH16A1"	"PAAF1"
"KIAA0319L"	"GINM1"
"KIAA0319L"	"TMEM216"
"KIAA0319L"	"PILRA"
"RTKN2"	"SH3KBP1"
"DCP1B"	"BOD1"
"DCP1B"	"CENPJ"
"DCP1B"	"KIF13B"
"DCP1B"	"CGN"
"DCP1B"	"NINL"
"DCP1B"	"CBY1"
"DCP1B"	"KCTD3"
"DOCK3"	"ELMO1"
"SCYL3"	"CEP19"
"SCYL3"	"TMEM216"
"ADGRG4"	"CEP72"
"XRN1"	"NIN"
"XRN1"	"CEP120"
"XRN1"	"POC1A"
"XRN1"	"SCRN2"
"XRN1"	"BICD1"
"XRN1"	"CEP89"
"XRN1"	"CEP44"
"XRN1"	"DDX24"
"XRN1"	"CENPJ"
"XRN1"	"CC2D2A"
"XRN1"	"CDC14A"
"XRN1"	"SSX2IP"
"XRN1"	"NINL"
"Q8IZH9"	"OSBPL9"
"UNC5B"	"TMEM216"
"RGL4"	"OCIAD1"
"MCOLN2"	"MCOLN3"
"PELP1"	"H2BC1"
"PELP1"	"PIP5K1A"
"PELP1"	"FOXQ1"
"PELP1"	"CDK11A"
"PELP1"	"RUVBL1"
"CDK20"	"FOXJ1"
"CDK20"	"PSMD1"
"CDK20"	"NTPCR"
"CDK20"	"FANCD2"
"CDK20"	"XYLT2"
"CDK20"	"CDK12"
"CDK20"	"STUB1"
"CDK20"	"MAGED2"
"CDK20"	"NOP58"
"CDK20"	"CFAP20"
"SLC38A6"	"NPLOC4"
"SLC38A6"	"ZG16B"
"SLC38A6"	"MUCL1"
"SLC38A6"	"MTCH2"
"ABI1"	"ZNF511"
"ABI1"	"BRK1"
"ABI1"	"LHX4"
"ABI1"	"DTNBP1"
"ABI1"	"RBM14"
"ABI1"	"CDH23"
"ABI1"	"HOMER3"
"ABI1"	"ABI2"
"ABI1"	"BCLAF1"
"ABI1"	"KIAA1522"
"ABI1"	"DPP7"
"ABI1"	"CORO1C"
"ABI1"	"IVNS1ABP"
"TBC1D3"	"WDR83"
"ST13P4"	"MAP3K3"
"RNF113B"	"PRPF19"
"WDFY3"	"NEDD1"
"WDFY3"	"SGTB"
"WDFY3"	"MAP1LC3A"
"WDFY3"	"TERF2IP"
"WDFY3"	"RTEL1"
"WDFY3"	"DAXX"
"WDFY3"	"TRAF6"
"SELENOH"	"ARIH1"
"CMTM4"	"TMEM171"
"ASPM"	"SPC24"
"ASPM"	"ENTR1"
"ASPM"	"DTNBP1"
"ASPM"	"EAF1"
"ASPM"	"TUBGCP5"
"ASPM"	"NAP1L4"
"ASPM"	"HAUS7"
"ASPM"	"THAP7"
"ASPM"	"KATNB1"
"ASPM"	"ANO3"
"ASPM"	"SLC25A10"
"ASPM"	"GPN3"
"ASPM"	"SNX7"
"ASPM"	"SSR3"
"FAM9A"	"NAF1"
"FAM9A"	"NAP1L3"
"FAM9A"	"PNN"
"FAM9A"	"CWC22"
"FAM9A"	"GOPC"
"FAM9A"	"AFF4"
"FAM9A"	"SRRM2"
"FAM9A"	"AP3M1"
"RDH10"	"ERGIC1"
"TAF1L"	"TAF9B"
"ABCA7"	"SGTB"
"ABCA7"	"SORT1"
"VKORC1L1"	"PGAP3"
"VKORC1L1"	"TCTN2"
"VKORC1L1"	"P2RY12"
"VKORC1L1"	"TMEM216"
"VKORC1L1"	"GPR52"
"RBFA"	"KBTBD7"
"RBFA"	"EPB41L3"
"GCNT2"	"FAM3C"
"GCNT2"	"TMEM79"
"GCNT2"	"METTL9"
"GCNT2"	"GHITM"
"FCSK"	"KLK5"
"FMR1NB"	"PITHD1"
"FMR1NB"	"CWC22"
"FMR1NB"	"RPL26L1"
"SPAG16"	"TCHP"
"SPAG16"	"SETD5"
"SPART"	"ITCH"
"SPART"	"WWP1"
"SPART"	"DPH5"
"SPART"	"HYPK"
"SPART"	"WWOX"
"ZNF444"	"ZNF579"
"ZNF444"	"ZNF397"
"ZNF444"	"ZKSCAN4"
"ZNF444"	"AHCYL2"
"ZNF444"	"KLHL15"
"ZNF444"	"ZKSCAN3"
"ZNF444"	"STRN4"
"ZNF444"	"RBM22"
"ZNF444"	"ZNF446"
"ZNF444"	"ZSCAN32"
"SPICE1"	"TEX9"
"SPICE1"	"CEP120"
"SPICE1"	"SPC24"
"SPICE1"	"ARID1B"
"SPICE1"	"NEDD1"
"SPICE1"	"DDX54"
"SPICE1"	"IPO4"
"SPICE1"	"SKA2"
"SPICE1"	"CKAP2"
"SPICE1"	"PHIP"
"SPICE1"	"PIBF1"
"SPICE1"	"SMG7"
"SPICE1"	"RGMA"
"SPICE1"	"SKA1"
"SPICE1"	"HAUS1"
"SPICE1"	"TBC1D31"
"SPICE1"	"PTCD3"
"SPICE1"	"LTV1"
"SPICE1"	"CEP95"
"SPICE1"	"ZC2HC1A"
"SPICE1"	"CCDC138"
"SPICE1"	"PHF12"
"SPICE1"	"SPAG5"
"SPICE1"	"MAP7D2"
"SPICE1"	"SECISBP2"
"SPICE1"	"RBM15"
"SPICE1"	"MPHOSPH9"
"SPICE1"	"NAP1L4"
"SPICE1"	"HAUS7"
"SPICE1"	"CCDC77"
"SPICE1"	"NOL10"
"SPICE1"	"HAUS8"
"SPICE1"	"TCHP"
"SPICE1"	"MMTAG2"
"SPICE1"	"CEP250"
"SPICE1"	"CEP295"
"SPICE1"	"CEP44"
"SPICE1"	"VPS33B"
"SPICE1"	"HAUS4"
"SPICE1"	"RPF2"
"SPICE1"	"ACTR5"
"SPICE1"	"PLEKHA5"
"SPICE1"	"EML4"
"SPICE1"	"CENPJ"
"SPICE1"	"MED4"
"SPICE1"	"TRIM36"
"SPICE1"	"LATS2"
"SPICE1"	"DIAPH3"
"SPICE1"	"TXLNG"
"SPICE1"	"HAUS2"
"SPICE1"	"GTSE1"
"SPICE1"	"CEP72"
"SPICE1"	"CFAP97"
"SPICE1"	"RALY"
"SPICE1"	"MCTS1"
"SPICE1"	"MTUS1"
"SPICE1"	"CEP131"
"SPICE1"	"PA2G4"
"SPICE1"	"SSX2IP"
"SPICE1"	"NOP58"
"SPICE1"	"SAMHD1"
"SPICE1"	"KNSTRN"
"SPICE1"	"SUPT16H"
"TTC5"	"STPG2"
"TTC5"	"COPS5"
"TTC5"	"PLPPR2"
"TTC5"	"TUBB2B"
"TTC5"	"AAR2"
"TTC5"	"KLK5"
"PUSL1"	"GFOD1"
"PUSL1"	"MTMR4"
"PUSL1"	"GMPPB"
"MIER1"	"DOK4"
"MIER1"	"H2BC1"
"MIER1"	"TUBB1"
"MIER1"	"CDYL"
"MIER1"	"FAN1"
"RPTOR"	"DEPTOR"
"RPTOR"	"DENND1A"
"RPTOR"	"FAF2"
"RPTOR"	"TXNDC15"
"RPTOR"	"MAGI1"
"RPTOR"	"TESK2"
"RPTOR"	"CCT7"
"RPTOR"	"LPIN3"
"RPTOR"	"RTKN"
"RPTOR"	"KIF13B"
"RPTOR"	"INPP5E"
"RPTOR"	"LRFN1"
"RPTOR"	"CGN"
"RPTOR"	"LIMA1"
"RPTOR"	"ZBTB21"
"RPTOR"	"PPM1H"
"RPTOR"	"CBY1"
"RPTOR"	"KCTD3"
"FAM177A1"	"DHX38"
"FAM177A1"	"GPKOW"
"FAM177A1"	"CUSTOS"
"FAM177A1"	"TGS1"
"FAM177A1"	"RIOK1"
"FAM177A1"	"DCUN1D5"
"FAM177A1"	"SLC4A1AP"
"FAM177A1"	"RHOJ"
"FAM177A1"	"FAM204A"
"FAM177A1"	"FAM207A"
"FAM177A1"	"UFSP2"
"FAM177A1"	"ARMCX3"
"FAM177A1"	"SAR1B"
"CNTROB"	"CEP120"
"CNTROB"	"TNRC6A"
"CNTROB"	"NEDD1"
"CNTROB"	"CIP2A"
"CNTROB"	"ALMS1"
"CNTROB"	"DDX54"
"CNTROB"	"CEP192"
"CNTROB"	"SMAP2"
"CNTROB"	"PDCD6IP"
"CNTROB"	"PHIP"
"CNTROB"	"RTN4IP1"
"CNTROB"	"PALLD"
"CNTROB"	"CNOT9"
"CNTROB"	"EXOC4"
"CNTROB"	"FERMT2"
"CNTROB"	"EME1"
"CNTROB"	"MOCOS"
"CNTROB"	"PIGS"
"CNTROB"	"MPHOSPH9"
"CNTROB"	"NUP88"
"CNTROB"	"PDCD2L"
"CNTROB"	"TCHP"
"CNTROB"	"WRAP53"
"CNTROB"	"TRIM62"
"CNTROB"	"FANCD2"
"CNTROB"	"KIAA1671"
"CNTROB"	"SMG9"
"CNTROB"	"SAV1"
"CNTROB"	"CNOT10"
"CNTROB"	"NCKAP5L"
"CNTROB"	"TNRC6C"
"CNTROB"	"RAB18"
"CNTROB"	"CYLD"
"CNTROB"	"LATS2"
"CNTROB"	"TAB2"
"CNTROB"	"NCKIPSD"
"CNTROB"	"MED11"
"CNTROB"	"LIMD1"
"CNTROB"	"HMGXB4"
"CNTROB"	"TBK1"
"CNTROB"	"CNOT7"
"CNTROB"	"CNOT11"
"CNTROB"	"SPATA2"
"CNTROB"	"TTF2"
"CNTROB"	"BSN"
"CNTROB"	"TNRC6B"
"CNTROB"	"NME7"
"CNTROB"	"SUPT16H"
"CNTROB"	"MAP3K4"
"EID3"	"NSMCE2"
"EID3"	"NSMCE3"
"EID3"	"SMC6"
"EID3"	"TSC22D3"
"EID3"	"APOL2"
"EID3"	"SMDT1"
"EID3"	"PTGES2"
"BCL6B"	"SULT4A1"
"AHI1"	"PIBF1"
"AHI1"	"CCDC138"
"AHI1"	"HAUS8"
"AHI1"	"UNC45A"
"AHI1"	"MED4"
"AHI1"	"CC2D2A"
"AHI1"	"WRAP73"
"AHI1"	"CEP131"
"AHI1"	"SSX2IP"
"AHI1"	"NINL"
"CCAR2"	"SH2D3C"
"CCAR2"	"PPIL4"
"CCAR2"	"KBTBD7"
"CCAR2"	"GBF1"
"CCAR2"	"COPS5"
"CCAR2"	"MAP3K3"
"CCAR2"	"FOXB1"
"CCAR2"	"B9D2"
"CCAR2"	"NCAPG"
"CCAR2"	"FOXP3"
"CCAR2"	"FOXQ1"
"CCAR2"	"MYLK2"
"CCAR2"	"NEK6"
"CCAR2"	"SMC4"
"CCAR2"	"TAB2"
"CCAR2"	"ACTR3B"
"CCAR2"	"WRAP73"
"CCAR2"	"HAO1"
"CCAR2"	"RUVBL2"
"CCAR2"	"GSTK1"
"CCAR2"	"MAGED1"
"CCAR2"	"COPG1"
"NDUFAF2"	"PTPMT1"
"NDUFAF2"	"ACOT13"
"NDUFAF2"	"CDV3"
"SIX5"	"FOXB1"
"SIX5"	"SNX25"
"CCNQ"	"CPSF7"
"CCNQ"	"BIRC6"
"VPS52"	"FAF2"
"VPS52"	"VRK1"
"VPS52"	"VPS54"
"VPS52"	"VPS51"
"VPS52"	"NINL"
"FBXL14"	"COPS5"
"FBXL14"	"DICER1"
"NUP93"	"NIN"
"NUP93"	"SEH1L"
"NUP93"	"PNKP"
"NUP93"	"PHB2"
"NUP93"	"NUP58"
"NUP93"	"BRF2"
"NUP93"	"NEK6"
"NUP93"	"TLN2"
"NUP93"	"PHLDA3"
"ZNF687"	"UNC80"
"ZNF687"	"KCTD17"
"ZNF687"	"ZNF592"
"ZNF687"	"UBE2O"
"ZNF687"	"DDX24"
"ZNF687"	"TSPYL2"
"ZNF687"	"WDR26"
"ZNF687"	"ZMYND8"
"REXO1"	"AP2M1"
"CMTR1"	"VAPA"
"LRRC47"	"USP32"
"LRRC47"	"COPS5"
"LRRC47"	"RSRC1"
"LRRC47"	"PBK"
"LRRC47"	"EIF2A"
"LRRC47"	"USP42"
"LRRC47"	"EXOSC4"
"LRRC47"	"PNO1"
"LRRC47"	"BABAM1"
"LRRC47"	"PPP4R2"
"LRRC47"	"TJP2"
"DOCK4"	"BICD2"
"DOCK4"	"ELMO1"
"DOCK4"	"BICD1"
"KRT78"	"COPS5"
"KRT78"	"METTL14"
"SLC39A11"	"WBP1"
"SLC39A11"	"TMEM51"
"SLC39A11"	"CD274"
"INTS1"	"IQCF1"
"INTS1"	"ST8SIA1"
"INTS1"	"SKA1"
"INTS1"	"INTS12"
"INTS1"	"INTS14"
"INTS1"	"INTS2"
"INTS1"	"RPAP3"
"INTS1"	"INTS7"
"INTS1"	"INTS13"
"INTS1"	"INTS10"
"INTS1"	"CTDP1"
"SYNE4"	"LEMD2"
"SYNE4"	"SPPL2B"
"SYNE4"	"SARAF"
"SYNE4"	"B3GALT6"
"SYNE4"	"KLC2"
"SYNE4"	"TMEM231"
"SYNE4"	"FKRP"
"SYNE4"	"FZD3"
"SYNE4"	"GPRC5C"
"SYNE4"	"TMEM39A"
"SYNE4"	"DNAJC11"
"SYNE4"	"DSE"
"SYNE4"	"LEMD3"
"SYNE4"	"ZDHHC9"
"SYNE4"	"POMT1"
"PLD6"	"P2RX4"
"UNC80"	"COPS5"
"UNC80"	"DCUN1D1"
"GHDC"	"TSPAN17"
"GHDC"	"KCNK16"
"GHDC"	"POPDC2"
"GHDC"	"CHRNA9"
"GHDC"	"AAR2"
"GHDC"	"SRPRB"
"PELI3"	"DNAJB4"
"PELI3"	"STUB1"
"STK40"	"ZNF397"
"STK40"	"COP1"
"STK40"	"TRIB3"
"STK40"	"TRIB1"
"STK40"	"SNX11"
"ABHD12"	"TCTN2"
"CLASRP"	"SNIP1"
"CLASRP"	"LUC7L"
"CLASRP"	"LUC7L2"
"CLASRP"	"CFAP20"
"NLGN1"	"NRXN1"
"FAM43A"	"CBWD1"
"FAM43A"	"WRAP53"
"FAM43A"	"AKAP11"
"FAM43A"	"SNX6"
"LTBP4"	"NIN"
"LTBP4"	"ZFP41"
"LTBP4"	"ZNF707"
"LTBP4"	"NLRP3"
"TMEM256"	"FBF1"
"TMEM256"	"VDAC3"
"PIAS4"	"CA10"
"PIAS4"	"IKBKG"
"RUSC2"	"KIFAP3"
"CENPS"	"FAAP24"
"CENPS"	"CENPO"
"CENPS"	"RMI1"
"CENPS"	"FANCF"
"AGGF1"	"NABP1"
"AGGF1"	"SIKE1"
"AGGF1"	"PARD6B"
"AGGF1"	"ZC4H2"
"GPD1L"	"GPT2"
"GPD1L"	"GNPNAT1"
"GPD1L"	"ACO2"
"ELMOD1"	"LRRC15"
"ELMOD1"	"PKP3"
"MIER2"	"HDAC2"
"MIER2"	"L3MBTL2"
"MIER2"	"EHMT2"
"MIER2"	"AGAP3"
"MIER2"	"SIN3A"
"MIER2"	"RNF2"
"MIER2"	"PCGF6"
"MIER2"	"ZNF644"
"MIER2"	"EHMT1"
"MIER2"	"JPH1"
"MIER2"	"AGAP1"
"MIER2"	"CDYL"
"SLC35F6"	"TTC30B"
"SLC35F6"	"TCEAL4"
"SLC35F6"	"SUCO"
"CIART"	"ZG16B"
"MUC15"	"CDS1"
"MUC15"	"FCRL4"
"ASCC3"	"OTUD6B"
"ASCC3"	"ASCC1"
"ASCC3"	"ALKBH3"
"ASCC3"	"ASCC2"
"ASCC3"	"CC2D2A"
"ASCC3"	"G3BP2"
"ASCC3"	"CDC14A"
"EHBP1L1"	"PPP4R1"
"EHBP1L1"	"TFG"
"EHBP1L1"	"RBM8A"
"PLCD3"	"SYNPO"
"PLCD3"	"LRRC46"
"PLCD3"	"EAF1"
"PLCD3"	"ARIH1"
"MICALL1"	"MRPL50"
"MICALL1"	"BICD2"
"MICALL1"	"SH3KBP1"
"MICALL1"	"RBM4"
"MICALL1"	"MRPL9"
"MICALL1"	"ACTR5"
"MICALL1"	"KIF13B"
"MICALL1"	"CGN"
"MICALL1"	"PACSIN3"
"MICALL1"	"ZBTB21"
"MICALL1"	"CBY1"
"MICALL1"	"KCTD3"
"BBS5"	"TTC8"
"BBS5"	"BBS4"
"BBS5"	"LZTFL1"
"C17ORF53"	"BICD2"
"C17ORF53"	"TRIM33"
"PPM1K"	"CHCHD1"
"PPM1K"	"MRPL13"
"CADM2"	"NUFIP1"
"TXLNB"	"TXLNG"
"VPS8"	"PNKD"
"VPS8"	"VPS16"
"VPS8"	"VPS11"
"VPS8"	"VPS18"
"MPP5"	"TNIP2"
"MPP5"	"LATS2"
"MPP5"	"LIN7C"
"MPP5"	"NINL"
"MPP5"	"AMOTL2"
"MPP5"	"IKBKG"
"STAG2"	"PNKD"
"STAG2"	"SMC1B"
"STAG2"	"WFDC5"
"STAG2"	"CDCA5"
"STAG2"	"VSIG2"
"STAG2"	"RBM14"
"STAG2"	"PIP5K1A"
"STAG2"	"FOXB1"
"STAG2"	"SRRM2"
"STAG2"	"KDM2A"
"STAG2"	"BZW2"
"SYNPO"	"AFAP1"
"SYNPO"	"POC1A"
"SYNPO"	"GPRC5A"
"SYNPO"	"LMO7"
"SYNPO"	"STON2"
"SYNPO"	"MYO18A"
"SYNPO"	"CORO2A"
"SYNPO"	"AP2M1"
"SYNPO"	"MYO19"
"SYNPO"	"ARHGEF17"
"SYNPO"	"PPP1R9B"
"SYNPO"	"DNAJC7"
"SYNPO"	"NAP1L4"
"SYNPO"	"ARPC5L"
"SYNPO"	"CORO1B"
"SYNPO"	"LZTS2"
"SYNPO"	"ZDHHC5"
"SYNPO"	"ZBTB20"
"SYNPO"	"ANLN"
"SYNPO"	"MYO5C"
"SYNPO"	"PDLIM7"
"SYNPO"	"BMP2K"
"SYNPO"	"TMOD3"
"SYNPO"	"RAI14"
"SYNPO"	"CGN"
"SYNPO"	"ADD3"
"SYNPO"	"LIMA1"
"SYNPO"	"PACSIN3"
"SYNPO"	"PPP1R9A"
"SYNPO"	"MYO5B"
"SYNPO"	"CORO1C"
"SYNPO"	"MYO6"
"SYNPO"	"ABCG2"
"SYNPO"	"CFL2"
"SYNPO"	"FARP1"
"SYNPO"	"MYO5A"
"SYNPO"	"LRRFIP2"
"SYNPO"	"CSNK1G3"
"FBXW8"	"TTC29"
"FBXW8"	"CCT7"
"FBXW8"	"CCDC8"
"PRSS35"	"MTFMT"
"GTPBP8"	"TEAD3"
"ZCCHC7"	"SENP5"
"ZCCHC7"	"PDLIM7"
"ZCCHC7"	"ZNHIT6"
"ZCCHC7"	"TASOR"
"STPG2"	"NYX"
"NME8"	"TRAF3IP1"
"NME8"	"IFT57"
"RIBC1"	"BICD1"
"LNX2"	"LATS2"
"LNX2"	"IKBKG"
"FBXL16"	"LATS2"
"D2HGDH"	"ZNF462"
"D2HGDH"	"TBCB"
"RYBP"	"KDM2B"
"RYBP"	"MORC4"
"RYBP"	"AUTS2"
"RYBP"	"USP7"
"RYBP"	"L3MBTL2"
"RYBP"	"PCGF1"
"RYBP"	"PCGF6"
"RYBP"	"FBRS"
"RYBP"	"FBRSL1"
"PNKD"	"ARL14EP"
"PNKD"	"MIGA1"
"PNKD"	"NUP37"
"PNKD"	"PJA1"
"PNKD"	"FBXO30"
"PNKD"	"TBC1D15"
"PNKD"	"CIP2A"
"PNKD"	"DCAF11"
"PNKD"	"STAG1"
"PNKD"	"ATRIP"
"PNKD"	"GBF1"
"PNKD"	"NCSTN"
"PNKD"	"PBXIP1"
"PNKD"	"HOOK2"
"PNKD"	"KIFBP"
"PNKD"	"SAAL1"
"PNKD"	"RADIL"
"PNKD"	"IPO9"
"PNKD"	"HAUS7"
"PNKD"	"DCUN1D5"
"PNKD"	"NUP85"
"PNKD"	"RTF2"
"PNKD"	"XPO4"
"PNKD"	"GOLPH3L"
"PNKD"	"GOLPH3"
"PNKD"	"MLXIP"
"PNKD"	"EIF2B3"
"PNKD"	"INIP"
"PNKD"	"DIAPH3"
"PNKD"	"TFIP11"
"PNKD"	"ARMCX3"
"PNKD"	"EIF2B4"
"PNKD"	"IPO11"
"PNKD"	"PPP6R1"
"PNKD"	"EXOC7"
"PNKD"	"DICER1"
"PNKD"	"ARL2BP"
"NIN"	"TEX9"
"NIN"	"POC5"
"NIN"	"FAM184A"
"NIN"	"SPC24"
"NIN"	"TNRC6A"
"NIN"	"MCU"
"NIN"	"RASSF8"
"NIN"	"NEDD1"
"NIN"	"ALMS1"
"NIN"	"BICD2"
"NIN"	"CCHCR1"
"NIN"	"DOT1L"
"NIN"	"CEP192"
"NIN"	"CKAP2"
"NIN"	"PALLD"
"NIN"	"PIBF1"
"NIN"	"IFT81"
"NIN"	"SMG7"
"NIN"	"TBC1D5"
"NIN"	"NUP205"
"NIN"	"UPF1"
"NIN"	"ARHGEF2"
"NIN"	"L3MBTL2"
"NIN"	"EXOC4"
"NIN"	"TTC28"
"NIN"	"ENTR1"
"NIN"	"ISOC1"
"NIN"	"HAUS1"
"NIN"	"TBC1D31"
"NIN"	"DNAJA3"
"NIN"	"BICD1"
"NIN"	"CEP95"
"NIN"	"BORCS6"
"NIN"	"VCPIP1"
"NIN"	"PPP1R13B"
"NIN"	"IFT74"
"NIN"	"CCDC138"
"NIN"	"FOPNL"
"NIN"	"SCLT1"
"NIN"	"RBM14"
"NIN"	"SPAG5"
"NIN"	"PKP4"
"NIN"	"HAUS7"
"NIN"	"TUBA1C"
"NIN"	"CCDC77"
"NIN"	"GPATCH1"
"NIN"	"WDR83"
"NIN"	"TUBGCP2"
"NIN"	"HAUS8"
"NIN"	"TCHP"
"NIN"	"TUBB6"
"NIN"	"MSTO1"
"NIN"	"CEP250"
"NIN"	"KIAA1671"
"NIN"	"BACH2"
"NIN"	"LRRCC1"
"NIN"	"CEP295"
"NIN"	"TANC1"
"NIN"	"CCDC68"
"NIN"	"UNC45A"
"NIN"	"C1ORF198"
"NIN"	"DHX35"
"NIN"	"HAUS4"
"NIN"	"CPLANE1"
"NIN"	"TMEM165"
"NIN"	"CENPJ"
"NIN"	"NCKAP5L"
"NIN"	"MED4"
"NIN"	"CYLD"
"NIN"	"IFT46"
"NIN"	"ANLN"
"NIN"	"EIF4ENIF1"
"NIN"	"LATS2"
"NIN"	"DIAPH3"
"NIN"	"TXLNG"
"NIN"	"MTPAP"
"NIN"	"HAUS2"
"NIN"	"NDE1"
"NIN"	"ACTR10"
"NIN"	"SENP1"
"NIN"	"CAMSAP3"
"NIN"	"SIPA1L2"
"NIN"	"WRAP73"
"NIN"	"AASS"
"NIN"	"LIMD1"
"NIN"	"TBK1"
"NIN"	"ATP6V1H"
"NIN"	"DCTN4"
"NIN"	"MYH13"
"NIN"	"PLEKHG1"
"NIN"	"HECTD1"
"NIN"	"SPATA2"
"NIN"	"WDR3"
"NIN"	"TTF2"
"NIN"	"CEP131"
"NIN"	"PDZRN3"
"NIN"	"TNRC6B"
"NIN"	"ANKRD26"
"NIN"	"CEP164"
"NIN"	"BAIAP2"
"NIN"	"SSX2IP"
"NIN"	"ACOT9"
"NIN"	"KNSTRN"
"NIN"	"CEP170B"
"NIN"	"YTHDF2"
"NIN"	"NME7"
"NIN"	"PUS1"
"NIN"	"SLC25A15"
"NIN"	"DYNC1LI1"
"STX19"	"TP53RK"
"STX19"	"VAMP8"
"STX19"	"TRIM9"
"STX19"	"ZNF277"
"STX19"	"TBK1"
"STX19"	"STXBP5L"
"MINK1"	"TEX264"
"SPATA6L"	"ZBTB1"
"TOMM5"	"USB1"
"TOMM5"	"OCIAD1"
"CARNMT1"	"ZBTB2"
"CARNMT1"	"LENG9"
"CARNMT1"	"CDK5RAP1"
"CARNMT1"	"BRIP1"
"CARNMT1"	"OSBPL1A"
"CARNMT1"	"MKRN2"
"CARNMT1"	"RBM22"
"CARNMT1"	"CNTLN"
"CARNMT1"	"TAB2"
"CARNMT1"	"DTL"
"CARNMT1"	"NR2E1"
"CARNMT1"	"KCTD3"
"PIP4P2"	"TTC30B"
"PIP4P2"	"CDK5RAP3"
"KLHL36"	"COPS5"
"KLHL36"	"PACRG"
"KLHL36"	"CXORF56"
"KLHL36"	"AAR2"
"TTC30B"	"UBAC2"
"TTC30B"	"TRAF3IP1"
"TTC30B"	"THEM6"
"TTC30B"	"NAT14"
"TTC30B"	"IFT81"
"TTC30B"	"CLUAP1"
"TTC30B"	"IFT74"
"TTC30B"	"TM9SF2"
"TTC30B"	"IFT27"
"TTC30B"	"LNPK"
"TTC30B"	"IFT22"
"TTC30B"	"IFT46"
"TTC30B"	"PXMP2"
"TTC30B"	"IFT57"
"TTC30B"	"CISD1"
"TTC30B"	"IFT80"
"TTC30B"	"IFT172"
"TTC30B"	"SLC7A11"
"TTC30B"	"IFT52"
"TTC30B"	"HSPB11"
"HDDC3"	"WRAP73"
"ZADH2"	"RBKS"
"CHCHD4"	"ABHD11"
"CHCHD4"	"CHCHD10"
"CHCHD4"	"CHCHD1"
"CHCHD4"	"RPL10L"
"CHCHD4"	"SENP3"
"CHCHD4"	"SUGCT"
"CHCHD4"	"NDUFAF4"
"CCDC82"	"NETO2"
"CCDC82"	"MED12"
"CCDC82"	"SGF29"
"CCDC82"	"TINF2"
"CCDC82"	"COPS7A"
"MARVELD2"	"TMEM216"
"CPA6"	"FBXO15"
"CBR4"	"HSD17B8"
"CBR4"	"SEPTIN3"
"TCP11L2"	"TUBA1C"
"MMGT1"	"TTC9C"
"MMGT1"	"EMC1"
"MMGT1"	"GOLM1"
"MMGT1"	"PARD3"
"MMGT1"	"PPIL4"
"MMGT1"	"PCNP"
"MMGT1"	"ABCC2"
"MMGT1"	"CAVIN3"
"MMGT1"	"KIAA1143"
"MMGT1"	"CCDC124"
"MMGT1"	"TCTN2"
"MMGT1"	"RBM17"
"MMGT1"	"TMEM237"
"MMGT1"	"PHB2"
"MMGT1"	"TM9SF2"
"MMGT1"	"TRIR"
"MMGT1"	"CHCHD6"
"MMGT1"	"TMEM43"
"MMGT1"	"DERL1"
"MMGT1"	"RAB5IF"
"MMGT1"	"TMEM109"
"MMGT1"	"MRPL1"
"MMGT1"	"NSRP1"
"MMGT1"	"OSBPL3"
"MMGT1"	"ZMAT3"
"MMGT1"	"RC3H2"
"MMGT1"	"EMC7"
"MMGT1"	"DMAP1"
"MMGT1"	"ANLN"
"MMGT1"	"BRWD1"
"MMGT1"	"CHCHD3"
"MMGT1"	"NOP53"
"MMGT1"	"EMC3"
"MMGT1"	"VAPA"
"MMGT1"	"TMEM216"
"MMGT1"	"KIAA1522"
"MMGT1"	"STOML2"
"MMGT1"	"CORO1C"
"MMGT1"	"SCAF8"
"MMGT1"	"EMC9"
"MMGT1"	"GOLT1B"
"CRACR2B"	"CARD19"
"CRACR2B"	"GHITM"
"TMEM199"	"TSPAN17"
"TMEM199"	"TCTN2"
"TMEM199"	"TMEM216"
"TMEM199"	"GOLT1B"
"FBXL6"	"CAMKK1"
"FBXL6"	"HASPIN"
"FBXL6"	"KBTBD7"
"FBXL6"	"TFG"
"FBXL6"	"NLRP3"
"FBXL6"	"MPHOSPH8"
"OGFOD1"	"UBR7"
"OGFOD1"	"ISOC1"
"OGFOD1"	"TRNT1"
"OGFOD1"	"TBCB"
"OGFOD1"	"SRRT"
"OGFOD1"	"ASB6"
"OGFOD1"	"STK26"
"OGFOD1"	"MCTS1"
"AFAP1"	"MYO18A"
"AFAP1"	"MYO19"
"AFAP1"	"ANLN"
"AFAP1"	"MYO5C"
"AFAP1"	"LIMA1"
"AFAP1"	"TPX2"
"MREG"	"BHMT"
"MREG"	"UBA5"
"ZCCHC9"	"NIFK"
"OXR1"	"VPS35"
"OXR1"	"TOLLIP"
"TTC39C"	"ACAT2"
"MPND"	"USP36"
"ZGPAT"	"SPIN1"
"CERS5"	"LPAR1"
"CERS5"	"P2RY12"
"SRBD1"	"SH2D3C"
"SRBD1"	"CEP89"
"DTWD1"	"SPACA1"
"TAB3"	"BICD2"
"TAB3"	"BICD1"
"TAB3"	"IKBKG"
"WDTC1"	"DDA1"
"WDTC1"	"SLC25A22"
"WDTC1"	"WHRN"
"WDTC1"	"USP3"
"NKAP"	"SNIP1"
"NKAP"	"CUL5"
