"Gene_A"	"Gene_B"
"CUL3"	"H4-16"
"HNRNPD"	"H4C1"
"HNRNPD"	"H4C2"
"HNRNPD"	"H4C3"
"HNRNPD"	"H4C4"
"HNRNPD"	"H4C5"
"HNRNPD"	"H4C6"
"HNRNPD"	"H4C8"
"HNRNPD"	"H4C9"
"HNRNPD"	"H4C11"
"HNRNPD"	"H4C12"
"HNRNPD"	"H4C13"
"HNRNPD"	"H4C14"
"HNRNPD"	"H4C15"
"HNRNPD"	"H4-16"
"TRIM29"	"H4C1"
"TRIM29"	"H4C2"
"TRIM29"	"H4C3"
"TRIM29"	"H4C4"
"TRIM29"	"H4C5"
"TRIM29"	"H4C6"
"TRIM29"	"H4C8"
"TRIM29"	"H4C9"
"TRIM29"	"H4C11"
"TRIM29"	"H4C12"
"TRIM29"	"H4C13"
"TRIM29"	"H4C14"
"TRIM29"	"H4C15"
"TRIM29"	"H4-16"
"ZMYM3"	"H4C1"
"ZMYM3"	"H4C2"
"ZMYM3"	"H4C3"
"ZMYM3"	"H4C4"
"ZMYM3"	"H4C5"
"ZMYM3"	"H4C6"
"ZMYM3"	"H4C8"
"ZMYM3"	"H4C9"
"ZMYM3"	"H4C11"
"ZMYM3"	"H4C12"
"ZMYM3"	"H4C13"
"ZMYM3"	"H4C14"
"ZMYM3"	"H4C15"
"ZMYM3"	"H4-16"
"HLTF"	"H4C1"
"HLTF"	"H4C2"
"HLTF"	"H4C3"
"HLTF"	"H4C4"
"HLTF"	"H4C5"
"HLTF"	"H4C6"
"HLTF"	"H4C8"
"HLTF"	"H4C9"
"HLTF"	"H4C11"
"HLTF"	"H4C12"
"HLTF"	"H4C13"
"HLTF"	"H4C14"
"HLTF"	"H4C15"
"HLTF"	"H4-16"
"MCM6"	"H4C1"
"MCM6"	"H4C2"
"MCM6"	"H4C3"
"MCM6"	"H4C4"
"MCM6"	"H4C5"
"MCM6"	"H4C6"
"MCM6"	"H4C8"
"MCM6"	"H4C9"
"MCM6"	"H4C11"
"MCM6"	"H4C12"
"MCM6"	"H4C13"
"MCM6"	"H4C14"
"MCM6"	"H4C15"
"MCM6"	"H4-16"
"TRIP12"	"H4C1"
"TRIP12"	"H4C2"
"TRIP12"	"H4C3"
"TRIP12"	"H4C4"
"TRIP12"	"H4C5"
"TRIP12"	"H4C6"
"TRIP12"	"H4C8"
"TRIP12"	"H4C9"
"TRIP12"	"H4C11"
"TRIP12"	"H4C12"
"TRIP12"	"H4C13"
"TRIP12"	"H4C14"
"TRIP12"	"H4C15"
"TRIP12"	"H4-16"
"MDC1"	"H4C1"
"MDC1"	"H4C2"
"MDC1"	"H4C3"
"MDC1"	"H4C4"
"MDC1"	"H4C5"
"MDC1"	"H4C6"
"MDC1"	"H4C8"
"MDC1"	"H4C9"
"MDC1"	"H4C11"
"MDC1"	"H4C12"
"MDC1"	"H4C13"
"MDC1"	"H4C14"
"MDC1"	"H4C15"
"MDC1"	"H4-16"
"RRP1B"	"H4C1"
"RRP1B"	"H4C2"
"RRP1B"	"H4C3"
"RRP1B"	"H4C4"
"RRP1B"	"H4C5"
"RRP1B"	"H4C6"
"RRP1B"	"H4C8"
"RRP1B"	"H4C9"
"RRP1B"	"H4C11"
"RRP1B"	"H4C12"
"RRP1B"	"H4C13"
"RRP1B"	"H4C14"
"RRP1B"	"H4C15"
"RRP1B"	"H4-16"
"LBR"	"H4C1"
"LBR"	"H4C2"
"LBR"	"H4C3"
"LBR"	"H4C4"
"LBR"	"H4C5"
"LBR"	"H4C6"
"LBR"	"H4C8"
"LBR"	"H4C9"
"LBR"	"H4C11"
"LBR"	"H4C12"
"LBR"	"H4C13"
"LBR"	"H4C14"
"LBR"	"H4C15"
"LBR"	"H4-16"
"CHD4"	"H4C1"
"CHD4"	"H4C2"
"CHD4"	"H4C3"
"CHD4"	"H4C4"
"CHD4"	"H4C5"
"CHD4"	"H4C6"
"CHD4"	"H4C8"
"CHD4"	"H4C9"
"CHD4"	"H4C11"
"CHD4"	"H4C12"
"CHD4"	"H4C13"
"CHD4"	"H4C14"
"CHD4"	"H4C15"
"CHD4"	"H4-16"
"NUMA1"	"H4C1"
"NUMA1"	"H4C2"
"NUMA1"	"H4C3"
"NUMA1"	"H4C4"
"NUMA1"	"H4C5"
"NUMA1"	"H4C6"
"NUMA1"	"H4C8"
"NUMA1"	"H4C9"
"NUMA1"	"H4C11"
"NUMA1"	"H4C12"
"NUMA1"	"H4C13"
"NUMA1"	"H4C14"
"NUMA1"	"H4C15"
"NUMA1"	"H4-16"
"WTAP"	"H4C1"
"WTAP"	"H4C2"
"WTAP"	"H4C3"
"WTAP"	"H4C4"
"WTAP"	"H4C5"
"WTAP"	"H4C6"
"WTAP"	"H4C8"
"WTAP"	"H4C9"
"WTAP"	"H4C11"
"WTAP"	"H4C12"
"WTAP"	"H4C13"
"WTAP"	"H4C14"
"WTAP"	"H4C15"
"WTAP"	"H4-16"
"SUZ12"	"H4C1"
"SUZ12"	"H4C2"
"SUZ12"	"H4C3"
"SUZ12"	"H4C4"
"SUZ12"	"H4C5"
"SUZ12"	"H4C6"
"SUZ12"	"H4C8"
"SUZ12"	"H4C9"
"SUZ12"	"H4C11"
"SUZ12"	"H4C12"
"SUZ12"	"H4C13"
"SUZ12"	"H4C14"
"SUZ12"	"H4C15"
"SUZ12"	"H4-16"
"EFTUD2"	"H4C1"
"EFTUD2"	"H4C2"
"EFTUD2"	"H4C3"
"EFTUD2"	"H4C4"
"EFTUD2"	"H4C5"
"EFTUD2"	"H4C6"
"EFTUD2"	"H4C8"
"EFTUD2"	"H4C9"
"EFTUD2"	"H4C11"
"EFTUD2"	"H4C12"
"EFTUD2"	"H4C13"
"EFTUD2"	"H4C14"
"EFTUD2"	"H4C15"
"EFTUD2"	"H4-16"
"BRD3"	"H4C1"
"BRD3"	"H4C2"
"BRD3"	"H4C3"
"BRD3"	"H4C4"
"BRD3"	"H4C5"
"BRD3"	"H4C6"
"BRD3"	"H4C8"
"BRD3"	"H4C9"
"BRD3"	"H4C11"
"BRD3"	"H4C12"
"BRD3"	"H4C13"
"BRD3"	"H4C14"
"BRD3"	"H4C15"
"BRD3"	"H4-16"
"RBBP5"	"H4C1"
"RBBP5"	"H4C2"
"RBBP5"	"H4C3"
"RBBP5"	"H4C4"
"RBBP5"	"H4C5"
"RBBP5"	"H4C6"
"RBBP5"	"H4C8"
"RBBP5"	"H4C9"
"RBBP5"	"H4C11"
"RBBP5"	"H4C12"
"RBBP5"	"H4C13"
"RBBP5"	"H4C14"
"RBBP5"	"H4C15"
"RBBP5"	"H4-16"
"RALBP1"	"H4C1"
"RALBP1"	"H4C2"
"RALBP1"	"H4C3"
"RALBP1"	"H4C4"
"RALBP1"	"H4C5"
"RALBP1"	"H4C6"
"RALBP1"	"H4C8"
"RALBP1"	"H4C9"
"RALBP1"	"H4C11"
"RALBP1"	"H4C12"
"RALBP1"	"H4C13"
"RALBP1"	"H4C14"
"RALBP1"	"H4C15"
"RALBP1"	"H4-16"
"SEC23A"	"H4C1"
"SEC23A"	"H4C2"
"SEC23A"	"H4C3"
"SEC23A"	"H4C4"
"SEC23A"	"H4C5"
"SEC23A"	"H4C6"
"SEC23A"	"H4C8"
"SEC23A"	"H4C9"
"SEC23A"	"H4C11"
"SEC23A"	"H4C12"
"SEC23A"	"H4C13"
"SEC23A"	"H4C14"
"SEC23A"	"H4C15"
"SEC23A"	"H4-16"
"TAF5"	"H4C1"
"TAF5"	"H4C2"
"TAF5"	"H4C3"
"TAF5"	"H4C4"
"TAF5"	"H4C5"
"TAF5"	"H4C6"
"TAF5"	"H4C8"
"TAF5"	"H4C9"
"TAF5"	"H4C11"
"TAF5"	"H4C12"
"TAF5"	"H4C13"
"TAF5"	"H4C14"
"TAF5"	"H4C15"
"TAF5"	"H4-16"
"TAF1A"	"H4C1"
"TAF1A"	"H4C2"
"TAF1A"	"H4C3"
"TAF1A"	"H4C4"
"TAF1A"	"H4C5"
"TAF1A"	"H4C6"
"TAF1A"	"H4C8"
"TAF1A"	"H4C9"
"TAF1A"	"H4C11"
"TAF1A"	"H4C12"
"TAF1A"	"H4C13"
"TAF1A"	"H4C14"
"TAF1A"	"H4C15"
"TAF1A"	"H4-16"
"SF1"	"H4C1"
"SF1"	"H4C2"
"SF1"	"H4C3"
"SF1"	"H4C4"
"SF1"	"H4C5"
"SF1"	"H4C6"
"SF1"	"H4C8"
"SF1"	"H4C9"
"SF1"	"H4C11"
"SF1"	"H4C12"
"SF1"	"H4C13"
"SF1"	"H4C14"
"SF1"	"H4C15"
"SF1"	"H4-16"
"MED1"	"H4C1"
"MED1"	"H4C2"
"MED1"	"H4C3"
"MED1"	"H4C4"
"MED1"	"H4C5"
"MED1"	"H4C6"
"MED1"	"H4C8"
"MED1"	"H4C9"
"MED1"	"H4C11"
"MED1"	"H4C12"
"MED1"	"H4C13"
"MED1"	"H4C14"
"MED1"	"H4C15"
"MED1"	"H4-16"
"EZH2"	"H4C1"
"EZH2"	"H4C2"
"EZH2"	"H4C3"
"EZH2"	"H4C4"
"EZH2"	"H4C5"
"EZH2"	"H4C6"
"EZH2"	"H4C8"
"EZH2"	"H4C9"
"EZH2"	"H4C11"
"EZH2"	"H4C12"
"EZH2"	"H4C13"
"EZH2"	"H4C14"
"EZH2"	"H4C15"
"EZH2"	"H4-16"
"ZYX"	"H4C1"
"ZYX"	"H4C2"
"ZYX"	"H4C3"
"ZYX"	"H4C4"
"ZYX"	"H4C5"
"ZYX"	"H4C6"
"ZYX"	"H4C8"
"ZYX"	"H4C9"
"ZYX"	"H4C11"
"ZYX"	"H4C12"
"ZYX"	"H4C13"
"ZYX"	"H4C14"
"ZYX"	"H4C15"
"ZYX"	"H4-16"
"DDB1"	"H4C1"
"DDB1"	"H4C2"
"DDB1"	"H4C3"
"DDB1"	"H4C4"
"DDB1"	"H4C5"
"DDB1"	"H4C6"
"DDB1"	"H4C8"
"DDB1"	"H4C9"
"DDB1"	"H4C11"
"DDB1"	"H4C12"
"DDB1"	"H4C13"
"DDB1"	"H4C14"
"DDB1"	"H4C15"
"DDB1"	"H4-16"
"HIF1A"	"H4C1"
"HIF1A"	"H4C2"
"HIF1A"	"H4C3"
"HIF1A"	"H4C4"
"HIF1A"	"H4C5"
"HIF1A"	"H4C6"
"HIF1A"	"H4C8"
"HIF1A"	"H4C9"
"HIF1A"	"H4C11"
"HIF1A"	"H4C12"
"HIF1A"	"H4C13"
"HIF1A"	"H4C14"
"HIF1A"	"H4C15"
"HIF1A"	"H4-16"
"HIST2H2AC"	"H4C1"
"HIST2H2AC"	"H4C2"
"HIST2H2AC"	"H4C3"
"HIST2H2AC"	"H4C4"
"HIST2H2AC"	"H4C5"
"HIST2H2AC"	"H4C6"
"HIST2H2AC"	"H4C8"
"HIST2H2AC"	"H4C9"
"HIST2H2AC"	"H4C11"
"HIST2H2AC"	"H4C12"
"HIST2H2AC"	"H4C13"
"HIST2H2AC"	"H4C14"
"HIST2H2AC"	"H4C15"
"HIST2H2AC"	"H4-16"
"PDS5A"	"H4C1"
"PDS5A"	"H4C2"
"PDS5A"	"H4C3"
"PDS5A"	"H4C4"
"PDS5A"	"H4C5"
"PDS5A"	"H4C6"
"PDS5A"	"H4C8"
"PDS5A"	"H4C9"
"PDS5A"	"H4C11"
"PDS5A"	"H4C12"
"PDS5A"	"H4C13"
"PDS5A"	"H4C14"
"PDS5A"	"H4C15"
"PDS5A"	"H4-16"
"LARP7"	"H4C1"
"LARP7"	"H4C2"
"LARP7"	"H4C3"
"LARP7"	"H4C4"
"LARP7"	"H4C5"
"LARP7"	"H4C6"
"LARP7"	"H4C8"
"LARP7"	"H4C9"
"LARP7"	"H4C11"
"LARP7"	"H4C12"
"LARP7"	"H4C13"
"LARP7"	"H4C14"
"LARP7"	"H4C15"
"LARP7"	"H4-16"
"TAF1B"	"H4C1"
"TAF1B"	"H4C2"
"TAF1B"	"H4C3"
"TAF1B"	"H4C4"
"TAF1B"	"H4C5"
"TAF1B"	"H4C6"
"TAF1B"	"H4C8"
"TAF1B"	"H4C9"
"TAF1B"	"H4C11"
"TAF1B"	"H4C12"
"TAF1B"	"H4C13"
"TAF1B"	"H4C14"
"TAF1B"	"H4C15"
"TAF1B"	"H4-16"
"RRP12"	"H4C1"
"RRP12"	"H4C2"
"RRP12"	"H4C3"
"RRP12"	"H4C4"
"RRP12"	"H4C5"
"RRP12"	"H4C6"
"RRP12"	"H4C8"
"RRP12"	"H4C9"
"RRP12"	"H4C11"
"RRP12"	"H4C12"
"RRP12"	"H4C13"
"RRP12"	"H4C14"
"RRP12"	"H4C15"
"RRP12"	"H4-16"
"BRMS1L"	"H4C1"
"BRMS1L"	"H4C2"
"BRMS1L"	"H4C3"
"BRMS1L"	"H4C4"
"BRMS1L"	"H4C5"
"BRMS1L"	"H4C6"
"BRMS1L"	"H4C8"
"BRMS1L"	"H4C9"
"BRMS1L"	"H4C11"
"BRMS1L"	"H4C12"
"BRMS1L"	"H4C13"
"BRMS1L"	"H4C14"
"BRMS1L"	"H4C15"
"BRMS1L"	"H4-16"
"DNTTIP2"	"H4C1"
"DNTTIP2"	"H4C2"
"DNTTIP2"	"H4C3"
"DNTTIP2"	"H4C4"
"DNTTIP2"	"H4C5"
"DNTTIP2"	"H4C6"
"DNTTIP2"	"H4C8"
"DNTTIP2"	"H4C9"
"DNTTIP2"	"H4C11"
"DNTTIP2"	"H4C12"
"DNTTIP2"	"H4C13"
"DNTTIP2"	"H4C14"
"DNTTIP2"	"H4C15"
"DNTTIP2"	"H4-16"
"RIF1"	"H4C1"
"RIF1"	"H4C2"
"RIF1"	"H4C3"
"RIF1"	"H4C4"
"RIF1"	"H4C5"
"RIF1"	"H4C6"
"RIF1"	"H4C8"
"RIF1"	"H4C9"
"RIF1"	"H4C11"
"RIF1"	"H4C12"
"RIF1"	"H4C13"
"RIF1"	"H4C14"
"RIF1"	"H4C15"
"RIF1"	"H4-16"
"VIRMA"	"H4C1"
"VIRMA"	"H4C2"
"VIRMA"	"H4C3"
"VIRMA"	"H4C4"
"VIRMA"	"H4C5"
"VIRMA"	"H4C6"
"VIRMA"	"H4C8"
"VIRMA"	"H4C9"
"VIRMA"	"H4C11"
"VIRMA"	"H4C12"
"VIRMA"	"H4C13"
"VIRMA"	"H4C14"
"VIRMA"	"H4C15"
"VIRMA"	"H4-16"
"PRPF8"	"H4C1"
"PRPF8"	"H4C2"
"PRPF8"	"H4C3"
"PRPF8"	"H4C4"
"PRPF8"	"H4C5"
"PRPF8"	"H4C6"
"PRPF8"	"H4C8"
"PRPF8"	"H4C9"
"PRPF8"	"H4C11"
"PRPF8"	"H4C12"
"PRPF8"	"H4C13"
"PRPF8"	"H4C14"
"PRPF8"	"H4C15"
"PRPF8"	"H4-16"
"WDR82"	"H4C1"
"WDR82"	"H4C2"
"WDR82"	"H4C3"
"WDR82"	"H4C4"
"WDR82"	"H4C5"
"WDR82"	"H4C6"
"WDR82"	"H4C8"
"WDR82"	"H4C9"
"WDR82"	"H4C11"
"WDR82"	"H4C12"
"WDR82"	"H4C13"
"WDR82"	"H4C14"
"WDR82"	"H4C15"
"WDR82"	"H4-16"
"SRCAP"	"H4C1"
"SRCAP"	"H4C2"
"SRCAP"	"H4C3"
"SRCAP"	"H4C4"
"SRCAP"	"H4C5"
"SRCAP"	"H4C6"
"SRCAP"	"H4C8"
"SRCAP"	"H4C9"
"SRCAP"	"H4C11"
"SRCAP"	"H4C12"
"SRCAP"	"H4C13"
"SRCAP"	"H4C14"
"SRCAP"	"H4C15"
"SRCAP"	"H4-16"
"CENPQ"	"H4C1"
"CENPQ"	"H4C2"
"CENPQ"	"H4C3"
"CENPQ"	"H4C4"
"CENPQ"	"H4C5"
"CENPQ"	"H4C6"
"CENPQ"	"H4C8"
"CENPQ"	"H4C9"
"CENPQ"	"H4C11"
"CENPQ"	"H4C12"
"CENPQ"	"H4C13"
"CENPQ"	"H4C14"
"CENPQ"	"H4C15"
"CENPQ"	"H4-16"
"POGZ"	"H4C1"
"POGZ"	"H4C2"
"POGZ"	"H4C3"
"POGZ"	"H4C4"
"POGZ"	"H4C5"
"POGZ"	"H4C6"
"POGZ"	"H4C8"
"POGZ"	"H4C9"
"POGZ"	"H4C11"
"POGZ"	"H4C12"
"POGZ"	"H4C13"
"POGZ"	"H4C14"
"POGZ"	"H4C15"
"POGZ"	"H4-16"
"RAI1"	"H4C1"
"RAI1"	"H4C2"
"RAI1"	"H4C3"
"RAI1"	"H4C4"
"RAI1"	"H4C5"
"RAI1"	"H4C6"
"RAI1"	"H4C8"
"RAI1"	"H4C9"
"RAI1"	"H4C11"
"RAI1"	"H4C12"
"RAI1"	"H4C13"
"RAI1"	"H4C14"
"RAI1"	"H4C15"
"RAI1"	"H4-16"
"METTL3"	"H4C1"
"METTL3"	"H4C2"
"METTL3"	"H4C3"
"METTL3"	"H4C4"
"METTL3"	"H4C5"
"METTL3"	"H4C6"
"METTL3"	"H4C8"
"METTL3"	"H4C9"
"METTL3"	"H4C11"
"METTL3"	"H4C12"
"METTL3"	"H4C13"
"METTL3"	"H4C14"
"METTL3"	"H4C15"
"METTL3"	"H4-16"
"PBRM1"	"H4C1"
"PBRM1"	"H4C2"
"PBRM1"	"H4C3"
"PBRM1"	"H4C4"
"PBRM1"	"H4C5"
"PBRM1"	"H4C6"
"PBRM1"	"H4C8"
"PBRM1"	"H4C9"
"PBRM1"	"H4C11"
"PBRM1"	"H4C12"
"PBRM1"	"H4C13"
"PBRM1"	"H4C14"
"PBRM1"	"H4C15"
"PBRM1"	"H4-16"
"CAND1"	"H4C1"
"CAND1"	"H4C2"
"CAND1"	"H4C3"
"CAND1"	"H4C4"
"CAND1"	"H4C5"
"CAND1"	"H4C6"
"CAND1"	"H4C8"
"CAND1"	"H4C9"
"CAND1"	"H4C11"
"CAND1"	"H4C12"
"CAND1"	"H4C13"
"CAND1"	"H4C14"
"CAND1"	"H4C15"
"CAND1"	"H4-16"
"CEP57"	"H4C1"
"CEP57"	"H4C2"
"CEP57"	"H4C3"
"CEP57"	"H4C4"
"CEP57"	"H4C5"
"CEP57"	"H4C6"
"CEP57"	"H4C8"
"CEP57"	"H4C9"
"CEP57"	"H4C11"
"CEP57"	"H4C12"
"CEP57"	"H4C13"
"CEP57"	"H4C14"
"CEP57"	"H4C15"
"CEP57"	"H4-16"
"KIF18B"	"H4C1"
"KIF18B"	"H4C2"
"KIF18B"	"H4C3"
"KIF18B"	"H4C4"
"KIF18B"	"H4C5"
"KIF18B"	"H4C6"
"KIF18B"	"H4C8"
"KIF18B"	"H4C9"
"KIF18B"	"H4C11"
"KIF18B"	"H4C12"
"KIF18B"	"H4C13"
"KIF18B"	"H4C14"
"KIF18B"	"H4C15"
"KIF18B"	"H4-16"
"GATAD2A"	"H4C1"
"GATAD2A"	"H4C2"
"GATAD2A"	"H4C3"
"GATAD2A"	"H4C4"
"GATAD2A"	"H4C5"
"GATAD2A"	"H4C6"
"GATAD2A"	"H4C8"
"GATAD2A"	"H4C9"
"GATAD2A"	"H4C11"
"GATAD2A"	"H4C12"
"GATAD2A"	"H4C13"
"GATAD2A"	"H4C14"
"GATAD2A"	"H4C15"
"GATAD2A"	"H4-16"
"VRK3"	"H4C1"
"VRK3"	"H4C2"
"VRK3"	"H4C3"
"VRK3"	"H4C4"
"VRK3"	"H4C5"
"VRK3"	"H4C6"
"VRK3"	"H4C8"
"VRK3"	"H4C9"
"VRK3"	"H4C11"
"VRK3"	"H4C12"
"VRK3"	"H4C13"
"VRK3"	"H4C14"
"VRK3"	"H4C15"
"VRK3"	"H4-16"
"PELP1"	"H4C1"
"PELP1"	"H4C2"
"PELP1"	"H4C3"
"PELP1"	"H4C4"
"PELP1"	"H4C5"
"PELP1"	"H4C6"
"PELP1"	"H4C8"
"PELP1"	"H4C9"
"PELP1"	"H4C11"
"PELP1"	"H4C12"
"PELP1"	"H4C13"
"PELP1"	"H4C14"
"PELP1"	"H4C15"
"PELP1"	"H4-16"
"INTS1"	"H4C1"
"INTS1"	"H4C2"
"INTS1"	"H4C3"
"INTS1"	"H4C4"
"INTS1"	"H4C5"
"INTS1"	"H4C6"
"INTS1"	"H4C8"
"INTS1"	"H4C9"
"INTS1"	"H4C11"
"INTS1"	"H4C12"
"INTS1"	"H4C13"
"INTS1"	"H4C14"
"INTS1"	"H4C15"
"INTS1"	"H4-16"
"STAG2"	"H4C1"
"STAG2"	"H4C2"
"STAG2"	"H4C3"
"STAG2"	"H4C4"
"STAG2"	"H4C5"
"STAG2"	"H4C6"
"STAG2"	"H4C8"
"STAG2"	"H4C9"
"STAG2"	"H4C11"
"STAG2"	"H4C12"
"STAG2"	"H4C13"
"STAG2"	"H4C14"
"STAG2"	"H4C15"
"STAG2"	"H4-16"
"KMT2C"	"H4C1"
"KMT2C"	"H4C2"
"KMT2C"	"H4C3"
"KMT2C"	"H4C4"
"KMT2C"	"H4C5"
"KMT2C"	"H4C6"
"KMT2C"	"H4C8"
"KMT2C"	"H4C9"
"KMT2C"	"H4C11"
"KMT2C"	"H4C12"
"KMT2C"	"H4C13"
"KMT2C"	"H4C14"
"KMT2C"	"H4C15"
"KMT2C"	"H4-16"
"PRPF31"	"H4C1"
"PRPF31"	"H4C2"
"PRPF31"	"H4C3"
"PRPF31"	"H4C4"
"PRPF31"	"H4C5"
"PRPF31"	"H4C6"
"PRPF31"	"H4C8"
"PRPF31"	"H4C9"
"PRPF31"	"H4C11"
"PRPF31"	"H4C12"
"PRPF31"	"H4C13"
"PRPF31"	"H4C14"
"PRPF31"	"H4C15"
"PRPF31"	"H4-16"
"GATAD2B"	"H4C1"
"GATAD2B"	"H4C2"
"GATAD2B"	"H4C3"
"GATAD2B"	"H4C4"
"GATAD2B"	"H4C5"
"GATAD2B"	"H4C6"
"GATAD2B"	"H4C8"
"GATAD2B"	"H4C9"
"GATAD2B"	"H4C11"
"GATAD2B"	"H4C12"
"GATAD2B"	"H4C13"
"GATAD2B"	"H4C14"
"GATAD2B"	"H4C15"
"GATAD2B"	"H4-16"
"DNAJC9"	"H4C1"
"DNAJC9"	"H4C2"
"DNAJC9"	"H4C3"
"DNAJC9"	"H4C4"
"DNAJC9"	"H4C5"
"DNAJC9"	"H4C6"
"DNAJC9"	"H4C8"
"DNAJC9"	"H4C9"
"DNAJC9"	"H4C11"
"DNAJC9"	"H4C12"
"DNAJC9"	"H4C13"
"DNAJC9"	"H4C14"
"DNAJC9"	"H4C15"
"DNAJC9"	"H4-16"
"DDB2"	"H4C1"
"DDB2"	"H4C2"
"DDB2"	"H4C3"
"DDB2"	"H4C4"
"DDB2"	"H4C5"
"DDB2"	"H4C6"
"DDB2"	"H4C8"
"DDB2"	"H4C9"
"DDB2"	"H4C11"
"DDB2"	"H4C12"
"DDB2"	"H4C13"
"DDB2"	"H4C14"
"DDB2"	"H4C15"
"DDB2"	"H4-16"
"TOPBP1"	"H4C1"
"TOPBP1"	"H4C2"
"TOPBP1"	"H4C3"
"TOPBP1"	"H4C4"
"TOPBP1"	"H4C5"
"TOPBP1"	"H4C6"
"TOPBP1"	"H4C8"
"TOPBP1"	"H4C9"
"TOPBP1"	"H4C11"
"TOPBP1"	"H4C12"
"TOPBP1"	"H4C13"
"TOPBP1"	"H4C14"
"TOPBP1"	"H4C15"
"TOPBP1"	"H4-16"
"HSPH1"	"H4C1"
"HSPH1"	"H4C2"
"HSPH1"	"H4C3"
"HSPH1"	"H4C4"
"HSPH1"	"H4C5"
"HSPH1"	"H4C6"
"HSPH1"	"H4C8"
"HSPH1"	"H4C9"
"HSPH1"	"H4C11"
"HSPH1"	"H4C12"
"HSPH1"	"H4C13"
"HSPH1"	"H4C14"
"HSPH1"	"H4C15"
"HSPH1"	"H4-16"
"HDAC2"	"H4C1"
"HDAC2"	"H4C2"
"HDAC2"	"H4C3"
"HDAC2"	"H4C4"
"HDAC2"	"H4C5"
"HDAC2"	"H4C6"
"HDAC2"	"H4C8"
"HDAC2"	"H4C9"
"HDAC2"	"H4C11"
"HDAC2"	"H4C12"
"HDAC2"	"H4C13"
"HDAC2"	"H4C14"
"HDAC2"	"H4C15"
"HDAC2"	"H4-16"
"TAF15"	"H4C1"
"TAF15"	"H4C2"
"TAF15"	"H4C3"
"TAF15"	"H4C4"
"TAF15"	"H4C5"
"TAF15"	"H4C6"
"TAF15"	"H4C8"
"TAF15"	"H4C9"
"TAF15"	"H4C11"
"TAF15"	"H4C12"
"TAF15"	"H4C13"
"TAF15"	"H4C14"
"TAF15"	"H4C15"
"TAF15"	"H4-16"
"CELF1"	"H4C1"
"CELF1"	"H4C2"
"CELF1"	"H4C3"
"CELF1"	"H4C4"
"CELF1"	"H4C5"
"CELF1"	"H4C6"
"CELF1"	"H4C8"
"CELF1"	"H4C9"
"CELF1"	"H4C11"
"CELF1"	"H4C12"
"CELF1"	"H4C13"
"CELF1"	"H4C14"
"CELF1"	"H4C15"
"CELF1"	"H4-16"
"COPS5"	"H4C1"
"COPS5"	"H4C2"
"COPS5"	"H4C3"
"COPS5"	"H4C4"
"COPS5"	"H4C5"
"COPS5"	"H4C6"
"COPS5"	"H4C8"
"COPS5"	"H4C9"
"COPS5"	"H4C11"
"COPS5"	"H4C12"
"COPS5"	"H4C13"
"COPS5"	"H4C14"
"COPS5"	"H4C15"
"COPS5"	"H4-16"
"USP7"	"H4C1"
"USP7"	"H4C2"
"USP7"	"H4C3"
"USP7"	"H4C4"
"USP7"	"H4C5"
"USP7"	"H4C6"
"USP7"	"H4C8"
"USP7"	"H4C9"
"USP7"	"H4C11"
"USP7"	"H4C12"
"USP7"	"H4C13"
"USP7"	"H4C14"
"USP7"	"H4C15"
"USP7"	"H4-16"
"CUL5"	"H4C1"
"CUL5"	"H4C2"
"CUL5"	"H4C3"
"CUL5"	"H4C4"
"CUL5"	"H4C5"
"CUL5"	"H4C6"
"CUL5"	"H4C8"
"CUL5"	"H4C9"
"CUL5"	"H4C11"
"CUL5"	"H4C12"
"CUL5"	"H4C13"
"CUL5"	"H4C14"
"CUL5"	"H4C15"
"CUL5"	"H4-16"
"L3MBTL2"	"H4C1"
"L3MBTL2"	"H4C2"
"L3MBTL2"	"H4C3"
"L3MBTL2"	"H4C4"
"L3MBTL2"	"H4C5"
"L3MBTL2"	"H4C6"
"L3MBTL2"	"H4C8"
"L3MBTL2"	"H4C9"
"L3MBTL2"	"H4C11"
"L3MBTL2"	"H4C12"
"L3MBTL2"	"H4C13"
"L3MBTL2"	"H4C14"
"L3MBTL2"	"H4C15"
"L3MBTL2"	"H4-16"
"CHAMP1"	"H4C1"
"CHAMP1"	"H4C2"
"CHAMP1"	"H4C3"
"CHAMP1"	"H4C4"
"CHAMP1"	"H4C5"
"CHAMP1"	"H4C6"
"CHAMP1"	"H4C8"
"CHAMP1"	"H4C9"
"CHAMP1"	"H4C11"
"CHAMP1"	"H4C12"
"CHAMP1"	"H4C13"
"CHAMP1"	"H4C14"
"CHAMP1"	"H4C15"
"CHAMP1"	"H4-16"
"ZFR"	"H4C1"
"ZFR"	"H4C2"
"ZFR"	"H4C3"
"ZFR"	"H4C4"
"ZFR"	"H4C5"
"ZFR"	"H4C6"
"ZFR"	"H4C8"
"ZFR"	"H4C9"
"ZFR"	"H4C11"
"ZFR"	"H4C12"
"ZFR"	"H4C13"
"ZFR"	"H4C14"
"ZFR"	"H4C15"
"ZFR"	"H4-16"
"EP400"	"H4C1"
"EP400"	"H4C2"
"EP400"	"H4C3"
"EP400"	"H4C4"
"EP400"	"H4C5"
"EP400"	"H4C6"
"EP400"	"H4C8"
"EP400"	"H4C9"
"EP400"	"H4C11"
"EP400"	"H4C12"
"EP400"	"H4C13"
"EP400"	"H4C14"
"EP400"	"H4C15"
"EP400"	"H4-16"
